N,summary,baseline,min_rounds,n_features,n_games_learn,n_games_heldout,frac_at_ceiling_learn,frac_at_ceiling_heldout,outcome,metric,model_family,delta_cv_r2,ci_low,ci_high,cv_r2_base,cv_r2_full,delta_heldout_r2,ci_low_heldout,ci_high_heldout,heldout_r2_base,heldout_r2_full,delta_cv_auc,auc_ci_low,auc_ci_high,cv_auc_base,cv_auc_full,delta_heldout_auc,auc_ci_low_heldout,auc_ci_high_heldout,heldout_auc_base,heldout_auc_full
5,cumulative,early_contribution,15,151,80,140,0.4375,0.4142857142857143,contribution_rate,delta_r2,elastic net,-0.09631688199530153,-0.20450861999200837,0.02215774855865622,0.09981711163612939,0.0035002296408278566,-0.11521205143825419,-0.17069587703826086,-0.05172072907259404,0.27075844937009697,0.15554639793184277,,,,,,,,,,
5,cumulative,early_contribution,15,151,80,140,0.4375,0.4142857142857143,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.009206349206349107,-0.11619492144683949,0.09876482266293596,0.6917460317460317,0.6825396825396826,-0.04972666105971402,-0.10159206007728305,0.002804475219313418,0.6632674516400336,0.6135407905803196
5,cumulative,early_contribution,15,151,80,140,0.4375,0.4142857142857143,contribution_rate,delta_r2,random forest,-0.06922560243960263,-0.12231362160649807,0.00037261484108249776,0.08089137794805379,0.01166577550845116,-0.011307250608322605,-0.047579935127144854,0.02003352336487428,0.10739941212285975,0.09609216151453714,,,,,,,,,,
5,cumulative,early_contribution,15,151,80,140,0.4375,0.4142857142857143,maxed_out,delta_auc,random forest,,,,,,,,,,,0.052063492063492145,-0.08505196959569251,0.1875030222437136,0.6692063492063491,0.7212698412698413,-0.06770395290159803,-0.17490051020408162,0.03418944875470542,0.6858704793944492,0.6181665264928512
6,cumulative,no_baseline,15,151,80,140,0.4375,0.4142857142857143,contribution_rate,delta_r2,elastic net,-0.13404961409999228,-0.2833677687638343,-0.0016157104381321322,0.040275812166216785,-0.09377380193377549,-0.014500796328696941,-0.11632098577892053,0.10248836784939247,0.06304737713735464,0.0485465808086577,,,,,,,,,,
6,cumulative,no_baseline,15,151,80,140,0.4375,0.4142857142857143,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.02952380952380962,-0.20253673735119052,0.13525045614495035,0.6066666666666667,0.5771428571428571,-0.015979814970563444,-0.11102209136974499,0.07528317078232015,0.62973086627418,0.6137510513036165
6,cumulative,no_baseline,15,151,80,140,0.4375,0.4142857142857143,contribution_rate,delta_r2,random forest,-0.06922481378910461,-0.11752555103254961,-0.0038058854136086696,0.04380354252928076,-0.025421271259823852,0.021863257566344108,-0.015894969048179917,0.05511332155234567,0.06901752531073257,0.09088078287707668,,,,,,,,,,
6,cumulative,no_baseline,15,151,80,140,0.4375,0.4142857142857143,maxed_out,delta_auc,random forest,,,,,,,,,,,0.04317460317460309,-0.11822685698447893,0.21085858585858563,0.5892063492063493,0.6323809523809524,-0.09051724137931039,-0.18972322771979613,0.011712465077117373,0.5905172413793104,0.5
6,cumulative,early_contribution,15,151,80,140,0.4375,0.4142857142857143,contribution_rate,delta_r2,elastic net,-0.0625316902437768,-0.18501276895485722,0.05615362209570488,0.12806736055330725,0.06553567030953045,-0.04485441081407582,-0.09836882015120983,0.006258453888333701,0.30273142858000246,0.25787701776592664,,,,,,,,,,
6,cumulative,early_contribution,15,151,80,140,0.4375,0.4142857142857143,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.02825396825396831,-0.12969958389025218,0.06715203690608258,0.6815873015873016,0.6533333333333333,-0.013036164844407061,-0.05497975293426753,0.02519739944675131,0.6757779646761984,0.6627417998317914
6,cumulative,early_contribution,15,151,80,140,0.4375,0.4142857142857143,contribution_rate,delta_r2,random forest,-0.06517791886228108,-0.11808317234369942,0.007142526467118983,0.08341358277010325,0.018235663907822164,0.003062984025072102,-0.02991657729681843,0.0306386045585294,0.11026920797079287,0.11333219199586497,,,,,,,,,,
6,cumulative,early_contribution,15,151,80,140,0.4375,0.4142857142857143,maxed_out,delta_auc,random forest,,,,,,,,,,,0.0031746031746031633,-0.13322400837644738,0.14132500395609457,0.699047619047619,0.7022222222222222,-0.03227502102607227,-0.12959586590117828,0.060748370655079945,0.6948065601345668,0.6625315391084945
7,cumulative,no_baseline,15,151,82,141,0.4268292682926829,0.41134751773049644,contribution_rate,delta_r2,elastic net,-0.09735753100693256,-0.20972055803806416,0.09224327848366849,0.0055503856504939275,-0.09180714535643864,-0.03859321905952551,-0.1297103629217838,0.07336262730305668,0.08025124922449645,0.04165803016497094,,,,,,,,,,
7,cumulative,no_baseline,15,151,82,141,0.4268292682926829,0.41134751773049644,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.054711246200607855,-0.0879662698412699,0.19928686450425565,0.6133738601823708,0.6680851063829787,-0.0382218529289573,-0.1347608655788816,0.05639724537876036,0.6329455754050686,0.5947237224761113
7,cumulative,no_baseline,15,151,82,141,0.4268292682926829,0.41134751773049644,contribution_rate,delta_r2,random forest,-0.037144789128207956,-0.11681049350382461,0.07078427549222568,0.04185915916532623,0.004714370037118276,0.02017802191379725,-0.020250285712812503,0.0607416969790685,0.07472463493263592,0.09490265684643318,,,,,,,,,,
7,cumulative,no_baseline,15,151,82,141,0.4268292682926829,0.41134751773049644,maxed_out,delta_auc,random forest,,,,,,,,,,,0.18480243161094223,0.0161023989780111,0.35800352808257474,0.4644376899696049,0.6492401215805471,0.07810552555047778,-0.04790295755398928,0.2063160070331025,0.5830909846281678,0.6611965101786456
7,cumulative,early_contribution,15,151,82,141,0.4268292682926829,0.41134751773049644,contribution_rate,delta_r2,elastic net,-0.1290870105261852,-0.23754858901121512,0.014440163046712884,0.15747050843429444,0.028383497908109234,-0.09952660605205665,-0.1441231952195987,-0.04414490668453301,0.3780338636848001,0.2785072576327434,,,,,,,,,,
7,cumulative,early_contribution,15,151,82,141,0.4268292682926829,0.41134751773049644,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.0455927051671734,-0.15583417940754893,0.057976765585461346,0.6826747720364742,0.6370820668693008,-0.019837972579975105,-0.08360338112747753,0.04969720496894404,0.6851890319900291,0.665351059410054
7,cumulative,early_contribution,15,151,82,141,0.4268292682926829,0.41134751773049644,contribution_rate,delta_r2,random forest,-0.07371082471808454,-0.1295912458777717,-0.0063384731130610794,0.08996989331236482,0.01625906859428028,0.00597838247309157,-0.02298921236494906,0.034425188722582475,0.13007969008338438,0.13605807255647595,,,,,,,,,,
7,cumulative,early_contribution,15,151,82,141,0.4268292682926829,0.41134751773049644,maxed_out,delta_auc,random forest,,,,,,,,,,,0.0893617021276597,-0.02820625532821836,0.20515918292234078,0.6474164133738601,0.7367781155015198,0.025135022850020672,-0.05511622420071404,0.10562374996796413,0.6763606148732864,0.701495637723307
8,cumulative,no_baseline,15,151,82,142,0.4268292682926829,0.4084507042253521,contribution_rate,delta_r2,elastic net,-0.04006307193441527,-0.1979717272927338,0.18231937032030407,0.0055503856504939275,-0.034512686283921346,-0.14238566574713962,-0.3294973419496355,0.023352674108123576,0.08297311340797231,-0.05941255233916731,,,,,,,,,,
8,cumulative,no_baseline,15,151,82,142,0.4268292682926829,0.4084507042253521,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.04984802431610935,-0.09541062801932365,0.1928594619666048,0.6133738601823708,0.6632218844984802,-0.059113300492610765,-0.14915088392336337,0.02814222963183398,0.6352627257799671,0.5761494252873564
8,cumulative,no_baseline,15,151,82,142,0.4268292682926829,0.4084507042253521,contribution_rate,delta_r2,random forest,-0.05239430186304361,-0.11323705357973718,0.035976657559620574,0.04185915916532623,-0.010535142697717381,0.01996606917017585,-0.019808975282756405,0.05634903342538985,0.07613277534416918,0.09609884451434503,,,,,,,,,,
8,cumulative,no_baseline,15,151,82,142,0.4268292682926829,0.4084507042253521,maxed_out,delta_auc,random forest,,,,,,,,,,,0.17325227963525835,0.008845982142857225,0.32591753163181736,0.4644376899696049,0.6376899696048632,0.07963875205254511,-0.038183028457812976,0.208940259133106,0.5870279146141215,0.6666666666666666
8,cumulative,early_contribution,15,151,82,142,0.4268292682926829,0.4084507042253521,contribution_rate,delta_r2,elastic net,-0.04690970434094999,-0.181318945190256,0.1498134688653499,0.19134433477688073,0.14443463043593074,-0.13246904588749797,-0.2514717959878391,-0.0438187943882731,0.42369396898763134,0.29122492310013337,,,,,,,,,,
8,cumulative,early_contribution,15,151,82,142,0.4268292682926829,0.4084507042253521,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.06504559270516719,-0.17814431479113385,0.05751601777074465,0.6966565349544074,0.6316109422492402,-0.06260262725779964,-0.16405889930706108,0.042508741258741246,0.6982758620689655,0.6356732348111659
8,cumulative,early_contribution,15,151,82,142,0.4268292682926829,0.4084507042253521,contribution_rate,delta_r2,random forest,-0.0731953137868313,-0.1316765777702776,-0.0012662924305242766,0.111059068520166,0.0378637547333347,-0.005220500756780044,-0.03467006862768488,0.020726777161775557,0.1523178152522412,0.14709731449546115,,,,,,,,,,
8,cumulative,early_contribution,15,151,82,142,0.4268292682926829,0.4084507042253521,maxed_out,delta_auc,random forest,,,,,,,,,,,0.04802431610942237,-0.05861771742189688,0.15623183139534882,0.664437689969605,0.7124620060790273,0.01621510673234805,-0.05850482723577237,0.0879841940937544,0.6927339901477833,0.7089490968801313
9,cumulative,no_baseline,15,151,82,143,0.4268292682926829,0.40559440559440557,contribution_rate,delta_r2,elastic net,-0.06773247718203179,-0.18435870120704578,0.11980167440344489,0.0055503856504939275,-0.062182091531537864,-0.0644025110923836,-0.1485122751354285,0.047855580362572175,0.08678738632998528,0.022384875237601687,,,,,,,,,,
9,cumulative,no_baseline,15,151,82,143,0.4268292682926829,0.40559440559440557,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.05592705167173251,-0.12556300288858424,0.2248891981034837,0.6133738601823708,0.6693009118541033,-0.05294117647058816,-0.1416443483458544,0.036379644660894585,0.6352941176470588,0.5823529411764706
9,cumulative,no_baseline,15,151,82,143,0.4268292682926829,0.40559440559440557,contribution_rate,delta_r2,random forest,-0.0699334620504205,-0.12723329203371742,0.005968292629514463,0.04185915916532623,-0.02807430288509427,0.02445779681333149,-0.01373925260563755,0.05907488738710581,0.07771361357922446,0.10217141039255595,,,,,,,,,,
9,cumulative,no_baseline,15,151,82,143,0.4268292682926829,0.40559440559440557,maxed_out,delta_auc,random forest,,,,,,,,,,,0.17629179331306988,0.0057293530113296295,0.33334879406307966,0.4644376899696049,0.6407294832826748,0.07028397565922928,-0.05399394852214271,0.20454817149494864,0.5885395537525354,0.6588235294117647
9,cumulative,early_contribution,15,151,82,143,0.4268292682926829,0.40559440559440557,contribution_rate,delta_r2,elastic net,-0.0197872968554359,-0.1428660001420996,0.15207822637239873,0.20642893206651136,0.18664163521107546,-0.07593096697341162,-0.12136865203906104,-0.02394850266225807,0.4618596100526674,0.3859286430792558,,,,,,,,,,
9,cumulative,early_contribution,15,151,82,143,0.4268292682926829,0.40559440559440557,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.007902735562310026,-0.11746924086811045,0.12307582994513085,0.7106382978723405,0.7185410334346505,-0.06825557809330629,-0.16930015311209223,0.029485396010323035,0.7098377281947261,0.6415821501014198
9,cumulative,early_contribution,15,151,82,143,0.4268292682926829,0.40559440559440557,contribution_rate,delta_r2,random forest,-0.007121760962849222,-0.0522546216969338,0.04453842124072409,0.11804214388584444,0.11092038292299522,0.005000922728750745,-0.023324741326599632,0.032419461609000416,0.1575270168499886,0.16252793957873934,,,,,,,,,,
9,cumulative,early_contribution,15,151,82,143,0.4268292682926829,0.40559440559440557,maxed_out,delta_auc,random forest,,,,,,,,,,,0.07051671732522802,-0.025935248068207552,0.1667249240121578,0.6808510638297872,0.7513677811550152,0.0036511156186612714,-0.06557641857753585,0.07153551506809612,0.7219066937119675,0.7255578093306287
10,cumulative,no_baseline,15,151,83,145,0.42168674698795183,0.4068965517241379,contribution_rate,delta_r2,elastic net,-0.1619943476011807,-0.30791029697620925,0.03621157511451371,0.040340454517096225,-0.12165389308408447,-0.029112543135367264,-0.12233473996291452,0.07382346043514351,0.09449689271753203,0.06538434958216477,,,,,,,,,,
10,cumulative,no_baseline,15,151,83,145,0.42168674698795183,0.4068965517241379,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.1345238095238095,-0.023654369052033174,0.2901936106889563,0.5470238095238096,0.6815476190476191,-0.019511233740638456,-0.10415832259537124,0.06797825906283993,0.6294836420969648,0.6099724083563264
10,cumulative,no_baseline,15,151,83,145,0.42168674698795183,0.4068965517241379,contribution_rate,delta_r2,random forest,-0.08046198622881817,-0.14287434657524703,-0.005124473033643791,0.0654050794661688,-0.015056906762649369,0.0190204174065024,-0.01691830900444282,0.05334550485654322,0.08758205657338947,0.10660247397989187,,,,,,,,,,
10,cumulative,no_baseline,15,151,83,145,0.42168674698795183,0.4068965517241379,maxed_out,delta_auc,random forest,,,,,,,,,,,0.07380952380952382,-0.09525539867109628,0.24214069662082927,0.4886904761904762,0.5625,0.017146235711470226,-0.11135609516275335,0.13751189188853255,0.6129286558927867,0.6300748916042569
10,cumulative,early_contribution,15,151,83,145,0.42168674698795183,0.4068965517241379,contribution_rate,delta_r2,elastic net,-0.15774431345938011,-0.3190785598246845,0.03235058260074955,0.17415954124752986,0.016415227788149744,-0.05072975795162615,-0.13606045603664874,0.02985709188965656,0.4648683732127852,0.414138615261159,,,,,,,,,,
10,cumulative,early_contribution,15,151,83,145,0.42168674698795183,0.4068965517241379,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.010119047619047694,-0.08000945626477537,0.10787433155080192,0.7374999999999999,0.7476190476190476,-0.054394954670871076,-0.15239110733293898,0.0426763934295053,0.7189594008671659,0.6645644461962948
10,cumulative,early_contribution,15,151,83,145,0.42168674698795183,0.4068965517241379,contribution_rate,delta_r2,random forest,-0.054047856559721996,-0.10702101356050404,0.01231722219963203,0.1241753562087432,0.07012749964902121,0.019879831774024526,-0.006173244148033216,0.04462820698721763,0.15367548345083948,0.173555315224864,,,,,,,,,,
10,cumulative,early_contribution,15,151,83,145,0.42168674698795183,0.4068965517241379,maxed_out,delta_auc,random forest,,,,,,,,,,,0.03452380952380951,-0.05819786096256677,0.12454009433962256,0.7220238095238095,0.756547619047619,-0.011036657469452038,-0.08138345604513411,0.056834180622009615,0.7266456444619629,0.7156089869925109
